created_at,id,geo,like_count,impression_count,reply_count,retweet_count,author_id,tweet
2021-01-07 11:50:21+00:00,1347148565215399936,,13,0,0,11,74173892,"⚛️Reviewing the 10 Big Wins for Nuclear Energy in 2020 by @ENERGY:
1⃣Demonstrating hydrogen production
2⃣NRC Approves 1st U.S. SMR Design
3⃣Versatile test reactor clears CD-1
4⃣Establishing a uranium reserve
5⃣Supporting new space applications
Read more: https://t.co/tbiHtGxLiI⚛️"
2021-01-05 23:48:12+00:00,1346604441399681031,,0,0,0,10,74173892,RT @iaeaorg: People in one of the poorest regions in the 🌍 are using #nuclear science to find clean drinking water. https://t.co/vbdfFlzWYu
2021-01-05 20:52:14+00:00,1346560160932786180,,1,0,0,0,74173892,"⚛️ 📢 Next week Sama Bilbao y León will join global leaders and forward thinkers in Reuters NEXT virtual forum to discuss solutions to the challenges of 2021. @Reuters

Find out more and register for the event on https://t.co/FvAsZr0tJw ⚛️ https://t.co/gw5AleoJEV"
2021-01-04 14:12:11+00:00,1346097095716040709,,20,0,1,8,74173892,"⚛Across Europe, nuclear is the leading source of low carbon electricity generation. 
We are pleased to see that the recent nuclear cooperation agreement between the EU and the UK will allow participation of the UK in EU funding programmes in the areas of research and innovation. https://t.co/RTRgUSaJLo"
2021-05-28 20:08:54+00:00,1398370720535781385,,0,0,0,10,74173892,"RT @6point626: Just catching up on some nuclear webinar action now. Gotta say, these are some truly aspirational nuclear cost reduction num…"
2021-05-28 16:59:27+00:00,1398323043190116357,,6,0,1,0,74173892,"⚛️📢🎇As part of the Strategic eForum series, our next event, Thinking Outside the Dome - Strategic eForum on #Nuclear Innovation, will be held on 23 June 2021. Registration is now open, so it's time to save the date!🙂 Speakers will be announced shortly. https://t.co/ZNeqq9vP1I https://t.co/AhssWGIjzE"
2021-05-28 16:51:37+00:00,1398321071888158725,,6,0,0,2,74173892,"⚛️At the launch of our latest white paper, @JohnCHLindberg of World Nuclear Association, writes: ""Life is a risky business. We are exposed to an unending cascade of risks, with some deemed 'worse' than others."" Read his whole viewpoint on: https://t.co/dPsKZHP77t ⚛️ https://t.co/mD69rjeaKl"
2021-05-28 15:22:28+00:00,1398298633846595584,,8,0,0,4,74173892,"⚛️🧑‍🎓#DidYouKnow risks from low #radiation levels are extremely low ? Radiation is used to deliver better lives globally. In fact, we are exposed to it every day! Hard to believe? See what our expert Alex de Ruvo has got to say about it: 🙂⚛️https://t.co/yo40v1UoP4 https://t.co/IsybJhQRcY"
2021-05-28 14:56:39+00:00,1398292140149686273,,12,0,0,2,74173892,"⚛️⭐️The recording of the @IA4EE webinar on the role of #nuclear power in a #carbon neutral world, featuring @DCameronNRCan, Thomas-Olivier Leautier, @SamaBilbao and Masakazu Toyoda is now up on https://t.co/7yPMv9RwwA ⚛️ https://t.co/7EiEb2FJDc"
2021-05-28 14:43:27+00:00,1398288816801202183,,15,0,0,7,74173892,"⚛️🌎📣Join the event on the Pathways to #NetZero with #Nuclear Innovation on 3 June, @ 6:35pm-7:35pm CEST / 12:35 pm-1:35 pm EDT. The event will feature remarks from ministers and energy leaders, and release a new publication. Register on https://t.co/417CPMME2I
@Cem12Mi6Chile⚛️ https://t.co/EdA02O4z1Z"
2021-05-28 14:31:32+00:00,1398285817144037376,,23,0,1,11,74173892,"⚛️The recording of our webinar on The role of #nuclear beyond electricity that took place earlier this week is now available to watch our website and YouTube channel. If you haven't yet subscribed to us on YouTube, now is the great time to do so ⭐️⚛️ https://t.co/YXKhz3l7Td"
