created_at,id,like_count,author_id,reply_to_id,replied_to_user_id,tweet
2022-09-29 22:01:00+00:00,1575606598000836608,0,94972676,1575519478233939968,21394379,@W_Nuclear_News @iaeaorg He was there?
2022-09-29 16:21:13+00:00,1575521088678744073,0,122527110,1575519478233939968,21394379,"@W_Nuclear_News @iaeaorg Yes, VSU"
2022-09-30 03:19:16+00:00,1575686690374819840,0,2935604012,1575516667689549824,21394379,"@W_Nuclear_News @MHI_Group Has ""announced an intention"". So when can I get one?"
2022-09-30 02:34:11+00:00,1575675345197420544,0,1317584301337313280,1575516667689549824,21394379,@W_Nuclear_News @MHI_Group But what of the estimated cost per reactor?
2022-09-29 09:15:25+00:00,1575413931337781248,0,2930437931,1575340088724054016,21394379,@W_Nuclear_News @BannermanEnergy What is standby? Either its on or off.
2022-09-29 08:34:52+00:00,1575403724415143938,1,3019503295,1575340088724054016,21394379,"@W_Nuclear_News They are so desperate to save face, no shame."
2022-09-29 04:38:09+00:00,1575344152631468032,0,1305314347569344512,1575340088724054016,21394379,@W_Nuclear_News Lol. Dunkopks.
2022-09-29 04:26:00+00:00,1575341095319486464,13,1384489602736607233,1575340088724054016,21394379,"@W_Nuclear_News Standby? What emergency are you waiting for? Your gas lines just exploded. 

I think you’ll need it. 

Expecting your neighbors to supply you when you could easily do more isn’t neighborly."
2022-09-28 13:37:32+00:00,1575117505416384512,2,928134759179579393,1574972165723770881,21394379,@W_Nuclear_News Why? Wonder how much firewood is going to cost in Europe soon.
2022-09-28 11:20:03+00:00,1575082907903094784,1,1223208774099505152,1574972165723770881,21394379,"@W_Nuclear_News #Belgium and #German strategy vs actual safe, clean energy. 🤡🤡 https://t.co/1aSdhpMBVf"
2022-09-28 09:07:15+00:00,1575049486849626112,1,109961590,1574972165723770881,21394379,@W_Nuclear_News A climate crime is happening before us. And @rafaelmgrossi shakes the hand of this evil being Tinne?
